Product Id	Type	Description	Unit	Vendor	Location	Reference	Compatibility	Category	Comission Percent	Commission Flat	Stock	Reserved	Ordered	Minimum Stock	Last Price	Cost Markup	Cost	Retail Price	Retail Date	Wholesale Price	Whole Date	Cost Date	Init Stock	Stock Date	Last Invoice	Last Order	Total Sales	Init Date	Gross	Total Sold	Remarks 1	Remarks 2	Remarks 3	Remarks 4	Remarks 5	Remarks 6
BKT525	SOLDOUT	BOTON 20.5R25 E-3		QINGDA			NEW TIRES		0.00	0.00	0	0	0	0	1320.10	13.00	1491.71	1700.00	02/27/2014	1700.00	02/27/2014	01/22/2014	0	11/09/2014	437890	9436	29446.00	01/01/0001	3967.72	18.00						
BKT526	SOLDOUT	BOTON 23.5R25 E-3		QINGDA			NEW TIRES		0.00	0.00	0	0	0	0	1840.58	13.00	2079.86	2150.00	07/16/2013	1950.00	07/16/2013	11/26/2014	0	11/09/2014	431078	9436	60280.00	01/01/0001	9645.22	26.00						
BKT527	20.5-25	BKT 20.5x25 L3 20PR		TYRES			NEW TIRES		0.00	0.00	1	0	0	0	1101.27	13.00	1244.43	1375.00	10/14/2010	1275.00	10/14/2010	11/26/2014	1	01/19/2015	445885	7874	9125.00	01/01/0001	1416.11	7.00						
BKT528	23.5-25	BKT 23.5x25 L3 20PR		TYRES			NEW TIRES		0.00	0.00	3	0	0	0	1499.09	13.00	1693.97	1850.00	10/14/2010	1700.00	10/14/2010	12/30/2014	3	11/09/2014	435419	7874	9100.00	01/01/0001	1604.55	5.00						
BKT74	SOLDOUT	BKT 1800-33 SM-54 36PR (L4S)		TYRES			NEW TIRES		0.00	0.00	1	0	0	0	3286.94	13.00	3714.24	4200.00	09/26/2012	3800.00	09/26/2012	11/07/2013	1	07/27/2014	445002	10845	6200.00	01/01/0001	-57368.22	23.00						
BKT78	17.5/65-20	BKT 17.5/65-20 R4 10PR					NEW TIRES		0.00	0.00	0	0	0	0	355.00	13.00	401.15	405.00	08/15/2014	405.00	08/15/2014	06/06/2011	2	06/26/2013	448194	0	800.00	01/01/0001	90.00	2.00						
BLUESTAR11	11-22.5	BLUESTAR 11-22.5 HWY 14P GX236		CMA		1092361255	NEW TIRES		0.00	0.00	54	0	0	0	149.64	13.00	169.09	190.00	04/29/2014	170.00	03/07/2011	04/29/2014	58	01/17/2015	458037	11474	7140.00	01/01/0001	1304.04	39.00						
BOTO23.5	23.5-25	LING LONG 23.5R25 L3-STAR		TIREMAST			NEW TIRES		0.00	0.00	1	0	0	0	1685.17	13.00	1904.24	2100.00	07/17/2014	1900.00	07/17/2014	11/26/2014	2	11/09/2014	453268	11189	31450.00	01/01/0001	5022.15	14.00						
BOTO245	245/70R19.5	DYNACARGO 245/70R19.5 16PR 201		TREADWAYS			NEW TIRES		0.00	0.00	39	0	0	0	132.31	13.00	149.51	175.00	12/04/2014	155.00	12/04/2014	11/07/2014	50	01/17/2015	458679	12282	19240.00	01/01/0001	4141.27	107.00						
BRAWLER14	23.5-25	BRAWLER 23.5-25 SOLID SMOOTH					NEW TIRES		0.00	0.00	4	0	0	0	6521.75	13.00	7369.57	8000.00	10/17/2011	7500.00	10/17/2011	01/19/2015	4	01/19/2015	0	0	0.00	01/01/0001	0.00	0.00						
BRAWLER29	29.5-25	BRAWLER 29.5-25 SM/RHIN T-5699		MAIN		20006605	NEW TIRES		0.00	0.00	0	0	0	0	11400.00	13.00	12882.00	20000.00	10/11/2013	20000.00	10/11/2013	12/29/2014	0	01/17/2015	458080	12470	43800.00	01/01/0001	-47400.00	8.00						
BRAWLER295	29.5X25	BRAWLER 29.5X25 OTR HPS5499		MAIN		20005499	NEW TIRES		0.00	0.00	4	0	0	0	11400.00	13.00	12882.00	20000.00	10/14/2010	20000.00	10/14/2010	11/07/2014	4	01/17/2015	0	12288	0.00	01/01/0001	0.00	0.00						
BRIDG12	9R17.5	BRIDGESTONE 9R17.5 HWY 14PR					NEW TIRES		0.00	0.00	1	0	0	0	150.00	13.00	169.50	180.00	04/11/2011	180.00	04/11/2011	03/04/2011	1	01/17/2015	0	0	0.00	01/01/0001	0.00	0.00						
BRIDGESTOE14	285/50R18	BRIDGESTONE 285/50R18 DUELER					NEW TIRES		0.00	0.00	2	0	0	0	236.00	13.00	266.68	200.00	03/21/2011	200.00	03/21/2011	09/29/2014	2	01/17/2015	0	0	0.00	01/01/0001	0.00	0.00						
BRIDGESTONE02	8.3-22	BRIDGE 8.3-22					NEW TIRES		0.00	0.00	2	0	0	0	1.00	13.00	1.13	150.00		140.00			2	01/17/2015	0	0	0.00	05/13/2007	0.00	0.00						
BRIDGESTONE11	255/70R18	BRIDGESTONE 255/70R18 DUELER					NEW TIRES		0.00	0.00	0	0	0	0	148.82	13.00	168.16	180.00	10/17/2011	180.00	10/17/2011	10/20/2011	0	02/26/2015	387100	0	720.00	01/01/0001	124.72	4.00						
CALL	CALL	SERVICE CALL					ROAD CALL		0.00	0.00	0	0	0	0	20.00	13.00	22.60	40.00		40.00		01/23/2008	0		458854	0	150427.82	05/13/2007	84197.82	3339.00						
CALL01	CALL	SERVICE CALL01					ROAD CALL		0.00	0.00	0	0	0	0	15.00	13.00	16.95	30.00		30.00		01/23/2008	0		458931	0	627956.58	05/13/2007	322391.58	20375.00						
CALL02	CALL	SERVICE CALL02					ROAD CALL		0.00	0.00	0	0	0	0	20.00	13.00	22.60	40.00		40.00		01/23/2008	0		458839	0	175424.00	05/13/2007	88784.00	4334.00						
CALL03	CALL	SERVICE CALL03					ROAD CALL		0.00	0.00	0	0	0	0	25.00	13.00	28.25	50.00		50.00		01/23/2008	0		458930	0	244434.45	05/13/2007	122459.45	4880.00						
CALL04	CALL	SERVICE CALL04					ROAD CALL		0.00	0.00	0	0	0	0	30.00	13.00	33.90	60.00		60.00		01/23/2008	0		458768	0	154250.14	05/13/2007	84380.14	2332.00						
CALL07	CALL	BOOM CALL					MOUNTS		0.00	0.00	0	0	0	0	30.00	13.00	33.90	50.00	10/18/2011	50.00	10/18/2011	05/18/2010	0	05/18/2010	458850	0	142644.79	01/01/0001	85944.79	1892.00						
CALL08	CALL	ROADSIDE SERVICE MIA AIRPORT					ROAD CALL		0.00	0.00	0	0	0	0	45.00	13.00	50.85	60.00		60.00		06/17/2009	0	06/17/2009	458926	0	220045.00	01/01/0001	54805.00	3672.00						
CALL10	CALL	SERVICE CALL BY THE MILE					ROAD CALL		0.00	0.00	0	0	0	0	0.50	13.00	0.56	1.35	04/09/2013	1.25		03/01/2012	0	03/01/2012	458561	0	33658.20	01/01/0001	21356.20	24604.00						
CAP01	11R22.5	11R22.5 HWY, CAP ONLY					RECAPS		0.00	0.00	0	0	0	0	79.00	13.00	89.27	130.00	01/31/2012	120.00	01/31/2012	02/11/2015	-797	02/09/2015	458866	0	502926.00	05/13/2007	126028.00	5709.00						
CAP02	11R22.5	11R22.5 TRAC, CAP ONLY					RECAPS		0.00	0.00	0	-4	0	0	79.00	13.00	89.27	130.00	01/31/2012	120.00	01/31/2012	02/11/2015	-1504	02/09/2015	458723	0	780634.25	05/13/2007	236554.25	7752.00						
CAP03	11R24.5	11R24.5 HWY, CAP ONLY					RECAPS		0.00	0.00	0	0	0	0	81.00	13.00	91.53	135.00	01/31/2012	125.00	01/31/2012	01/08/2015	-267	01/21/2015	453532	0	23861.00	05/13/2007	8247.00	254.00						
CAP04	11R24.5	11R24.5 TRAC, CAP ONLY					RECAPS		0.00	0.00	0	0	0	0	81.00	13.00	91.53	135.00	01/31/2012	125.00	01/31/2012	01/08/2015	-1024	01/21/2015	454252	0	105396.00	05/13/2007	36565.00	991.00						
CAP05	295/75R22.5	LP22.5 HWY, CAP ONLY					RECAPS		0.00	0.00	0	-4	0	0	79.00	13.00	89.27	130.00	01/31/2012	120.00	01/31/2012	11/07/2014	-1669	02/24/2015	458906	0	168085.00	05/13/2007	52908.00	1609.00						
CAP06	295/75R22.5	LP22.5 TRAC, CAP ONLY					RECAPS		0.00	0.00	0	-3	0	0	79.00	13.00	89.27	130.00	01/31/2012	120.00	01/31/2012	11/07/2014	-901	02/24/2015	458865	0	85492.00	05/13/2007	28992.00	808.00						
CAP07	285/75R24.5	LP24.5 HWY, CAP ONLY					RECAPS		0.00	0.00	0	0	0	0	1.00	13.00	1.13	130.00	01/31/2012	120.00	01/31/2012	11/07/2014	-367	01/17/2015	451111	0	34540.00	05/13/2007	34180.00	360.00						
CAP08	285/75R24.5	LP24.5 TRAC, CAP ONLY					RECAPS		0.00	0.00	0	0	0	0	1.00	13.00	1.13	130.00	01/31/2012	120.00	01/31/2012	11/07/2014	-311	01/17/2015	457749	0	28130.00	05/13/2007	27857.00	273.00						
CAP09	12R22.5	12R22.5 HWY, CAP ONLY					RECAPS		0.00	0.00	0	0	0	0	82.00	13.00	92.66	135.00	01/31/2012	125.00	01/31/2012	02/26/2013	-48	01/17/2015	403940	0	3896.00	05/13/2007	692.00	45.00						
CAP10	12R22.5	12R22.5 TRAC, CAP ONLY					RECAPS		0.00	0.00	0	0	0	0	82.00	13.00	92.66	135.00	01/31/2012	125.00	01/31/2012	02/26/2013	-791	01/17/2015	457565	0	71546.00	05/13/2007	25297.00	646.00						
CAP11	315/80R22.5	315/80R22.5 HWY, CAP ONLY					RECAPS		0.00	0.00	0	0	0	0	85.00	13.00	96.05	140.00	01/12/2012	130.00	01/12/2012	01/08/2015	-68	01/23/2015	458485	0	7368.00	05/13/2007	2256.00	72.00						
CAP12	315/80R22.5	315/80R22.5 TRAC,CAP ONLY					RECAPS		0.00	0.00	0	0	0	0	85.00	13.00	96.05	140.00	01/12/2012	130.00	01/12/2012	01/08/2015	-1166	01/23/2015	457889	0	144955.00	05/13/2007	48806.00	1145.00						
CAP13	385/65R22.5	385/65R22.5  CAP ONLY					RECAPS		0.00	0.00	0	0	0	0	1.00	13.00	1.13	190.00	01/31/2012	180.00	01/31/2012	07/31/2014	-12	02/11/2015	452231	0	1759.00	05/13/2007	1747.00	12.00						
CAP14	425/65R22.5	425/65R22.5  CAP ONLY					RECAPS		0.00	0.00	0	0	0	0	1.00	13.00	1.13	200.00	01/31/2012	190.00	01/31/2012	05/27/2014	-20	01/17/2015	349114	0	2832.00	05/13/2007	2812.00	20.00						
CAP15	445/65R22.5	445/65R22.5  CAP ONLY					RECAPS		0.00	0.00	0	0	0	0	1.00	13.00	1.13	164.00	03/30/2010	152.00	03/30/2010	05/27/2014	0	02/16/2015	0	0	0.00	05/13/2007	0.00	0.00						
CAP16	900-20	900-20 HWY, CAP ONLY					RECAPS		0.00	0.00	0	0	0	0	1.00	13.00	1.13	90.00	03/30/2010	81.00	03/30/2010	12/10/2013	-9	01/17/2015	367757	0	625.00	05/13/2007	617.00	8.00						
CAP169	225/70R19.5	225/70R19.5, CAP ONLY					RECAPS		0.00	0.00	0	0	0	0	80.00	13.00	90.40	98.00	09/28/2011	91.00	09/28/2011	12/30/2014	-68	02/19/2015	454414	0	5235.00	01/01/0001	1155.00	51.00						
CAP17	9R22.5	9R22.5 HWY, CAP ONLY					RECAPS		0.00	0.00	0	0	0	0	65.00	13.00	73.45	115.00	01/31/2012	110.00	01/31/2012	12/23/2010	-157	01/17/2015	454901	0	13237.00	05/13/2007	5795.00	146.00						
CAP18	10R22.5	10R22.5 HWY, CAP ONLY					RECAPS		0.00	0.00	0	0	0	0	75.00	13.00	84.75	115.00	09/13/2011	110.00	01/31/2012	09/29/2014	-908	01/17/2015	458308	0	82583.00	05/13/2007	29260.00	857.00						
CAP19	255/70R22.5	255/70R22.5  CAP ONLY					RECAPS		0.00	0.00	0	0	0	0	72.00	13.00	81.36	115.00	09/13/2011	110.00	01/31/2012	03/06/2014	-912	02/26/2015	458685	0	99317.00	05/13/2007	36421.00	913.00						
CAP20	1000-20	1000-20 HWY, CAP ONLY					RECAPS		0.00	0.00	0	-1	0	0	74.00	13.00	83.62	130.00	01/31/2012	120.00	01/31/2012	09/29/2014	-225	02/26/2015	420723	0	16965.00	05/13/2007	8929.00	225.00						
CAP21	1000R20	1000R20 HWY, CAP ONLY					RECAPS		0.00	0.00	0	0	0	0	73.00	13.00	82.49	125.00	09/13/2011	115.00	09/13/2011	09/29/2014	-9	02/26/2015	446680	0	713.00	05/13/2007	272.00	9.00						
CAP45	14/80R20	14/80R20 HWY, CAP ONLY					RECAPS		0.00	0.00	0	0	0	0	140.00	13.00	158.20	140.00	10/14/2010	130.00	10/14/2010	12/29/2014	0	01/17/2015	0	0	0.00	01/01/0001	0.00	0.00						
CAP50	11R22.5	11R22.5 HD TRACTION, CAP ONLY					RECAPS		0.00	0.00	0	0	0	0	0.00	13.00	0.00	135.00	01/31/2012	135.00	01/31/2012	02/11/2015	-70	02/09/2015	458479	0	18225.00	01/01/0001	18225.00	165.00						
CARL01	22.5X10-8	CARLISLE 22.5X10.00-8 4PR					NEW TIRES		0.00	0.00	3	0	0	0	41.00	13.00	46.33	65.00		55.00		05/08/2012	3	01/20/2014	335231	0	460.00	05/13/2007	132.00	8.00						
CARL89	570-8	CARLISLE 5.70-8 HWY		CARRO			NEW TIRES		0.00	0.00	0	0	0	0	28.83	13.00	32.57	40.00	02/24/2011	40.00	02/24/2011	02/04/2014	2	01/23/2015	458881	11168	1214.00	01/01/0001	362.18	30.00						
CARLISE14	22X11-8	CARLISLE 22x11.00-8 TURF 4PR					NEW TIRES		0.00	0.00	0	0	0	0	35.95	13.00	40.62	60.00	01/31/2008	50.00	01/31/2008	05/08/2012	0	01/17/2015	444312	0	130.00	01/01/0001	58.10	2.00						
CARLISLE05	32X12.1-15	CARLISLE 32x12.5-15 LUG					NEW TIRES		0.00	0.00	2	0	0	0	90.00	13.00	101.70	220.00	07/17/2014	200.00	07/17/2014	03/28/2012	2	11/09/2014	442502	0	1080.00	01/01/0001	540.00	6.00						
CARLISLE06	28X12X15	CARLISLE 28x12-15 LUG					NEW TIRES		0.00	0.00	16	0	0	0	90.00	13.00	101.70	200.00	10/14/2010	180.00	10/14/2010	09/29/2014	16	09/22/2014	430967	0	2280.00	01/01/0001	1290.00	11.00						
CARLISLE250	250-15	CARLISLE 250-15 LUG					NEW TIRES		0.00	0.00	2	0	0	0	60.00	13.00	67.80	150.00	09/12/2014	130.00	09/12/2014	07/23/2014	10	01/17/2015	458475	0	1040.00	01/01/0001	560.00	8.00						
CARLISLE45	690-9	CARLISLE 690-9 HWY 6PR					NEW TIRES		0.00	0.00	0	0	0	0	57.00	13.00	64.41	80.00	03/14/2014	70.00	03/14/2014	01/23/2015	0	01/27/2015	456897	0	490.00	01/01/0001	91.00	7.00						
CARLISLE8	825-15	CARLISLE 825-15 LUG 14PR					NEW TIRES		0.00	0.00	1	0	0	0	160.00	13.00	180.80	200.00	03/14/2014	180.00	03/14/2014	07/23/2014	2	01/17/2015	456552	0	4650.00	01/01/0001	970.00	23.00						
CASIN10	1000-20	CASING 1000-20					NEW TIRES		0.00	0.00	0	0	0	0	5.00	13.00	5.65	10.00	03/14/2008	10.00	03/14/2008	09/29/2014	-872	02/26/2015	454279	0	14002.55	01/01/0001	9652.55	870.00						
CASING01	11R22.5	CASING 11R22.5					NEW TIRES		0.00	0.00	0	0	0	0	50.00	13.00	56.50	70.00		70.00		02/11/2015	-7	02/09/2015	458449	0	21095.00	01/01/0001	4245.00	337.00						
CASING02	11R24.5	CASING 11R24.5					NEW TIRES		0.00	0.00	0	0	0	0	40.00	13.00	45.20	70.00		70.00		01/08/2015	-80	01/21/2015	457741	0	4910.00	01/01/0001	1550.00	75.00						
CASING03	295/75R22.5	CASING LP 22.5					NEW TIRES		0.00	0.00	0	-4	0	0	25.00	13.00	28.25	45.00		45.00		11/07/2014	-2269	02/24/2015	457315	0	89947.00	01/01/0001	32707.00	2298.00						
CASING04	285/75R24.5	CASING LP 24.5					NEW TIRES		0.00	0.00	0	0	0	0	15.00	13.00	16.95	30.00		30.00		11/07/2014	-257	01/17/2015	427810	0	7855.00	01/01/0001	4015.00	256.00						
CASING05	12R22.5	CASING 12R22.5					NEW TIRES		0.00	0.00	0	0	0	0	55.00	13.00	62.15	70.00		70.00		02/26/2013	-1118	01/17/2015	407633	0	77780.00	01/01/0001	20310.00	1120.00						
CASING06	315/80R22.5	CASING 315/80R22.5					NEW TIRES		0.00	0.00	0	0	0	0	65.00	13.00	73.45	75.00		75.00		01/08/2015	-1228	01/23/2015	457733	0	97022.00	01/01/0001	25717.00	1229.00						
CASING07	385/65R22.5	CASING 385/65R22.5					NEW TIRES		0.00	0.00	0	0	0	0	30.00	13.00	33.90	50.00		50.00		07/31/2014	0	02/11/2015	0	0	0.00	01/01/0001	0.00	0.00						
CASING08	425/65R22.5	CASING 425/65R22.5					NEW TIRES		0.00	0.00	0	0	0	0	30.00	13.00	33.90	50.00		50.00		05/27/2014	-9	01/17/2015	350918	0	460.00	01/01/0001	160.00	10.00						
CASING09	445/65R22.5	CASING 445/65R22.5					NEW TIRES		0.00	0.00	0	0	0	0	30.00	13.00	33.90	50.00		50.00		05/27/2014	0	02/16/2015	0	0	0.00	01/01/0001	0.00	0.00						
CASING11	11-22.5	CASING 11-22.5					RHINS		0.00	0.00	0	0	0	0	5.00	13.00	5.65	10.00		10.00		04/19/2010	-401	01/17/2015	441495	0	4870.00	01/01/0001	2865.00	401.00						
CASTER	CASTER ADJ	CASTER ADJUSTMENT					ALIGNMENT		0.00	0.00	0	0	0	0	1.00	13.00	1.13	0.00		0.00			0		458674	0	204567.00	05/13/2007	203389.00	1178.00						
CEAT02	SOLDOUT	POWERKING 17.5-25 12PLY L-2		ACME			NEW TIRES		0.00	0.00	0	0	0	0	520.00	13.00	587.60	665.00	02/04/2014	565.00	02/04/2014	09/12/2014	0	06/26/2013	449946	12021	111555.00	05/13/2007	24225.67	228.00						
CEAT04	SOLDOUT	ALTURA 20.5-25 L2 16LY		TYRES			NEW TIRES		0.00	0.00	0	0	0	0	618.00	13.00	698.34	990.00	09/23/2011	890.00	09/23/2011	07/26/2011	0	11/11/2013	381968	5967	118340.00	05/13/2007	24154.15	171.00						
CEAT1200	1200-24	CEAT 1200-24 GMROCK 20P TTF		TYRES		2-435	NEW TIRES		0.00	0.00	6	0	0	0	429.00	13.00	484.77	550.00	01/31/2012	500.00	01/31/2012	02/17/2015	6	02/26/2015	0	12466	0.00	01/01/0001	0.00	0.00						
CEAT1600	1600-25	CEAT 1600-25 L4S SM TBLS 32PR		TYRES		2-392	NEW TIRES		0.00	0.00	8	0	0	0	1623.00	13.00	1833.99	2200.00	12/29/2014	2000.00	12/29/2014	02/03/2015	0	12/29/2014	0	12597	0.00	01/01/0001	0.00	0.00						
CEAT175	17.5-25	CEAT 17.5-25 G2/L2 TBLS 16PR		TYRES		2-248	NEW TIRES		0.00	0.00	6	0	0	0	400.00	13.00	452.00	550.00	02/03/2015	500.00	02/03/2015	02/03/2015	0	02/03/2015	458678	12597	1060.00	01/01/0001	260.00	2.00						
CEAT1800	1800-25	ALTURA 1800-25 L5S 40PR.		TYRES		2-128	NEW TIRES		0.00	0.00	40	0	0	0	2298.00	13.00	2596.74	2875.00	01/29/2015	2875.00	03/16/2011	02/03/2015	58	02/04/2015	458622	12597	226350.00	01/01/0001	56484.00	74.00						
CEAT21	SOLDOUT	CEAT 1200x24 L-5 Smooth 24PR		TYRES			NEW TIRES		0.00	0.00	0	0	0	0	589.00	13.00	665.57	850.00	06/06/2011	750.00	06/06/2011	03/03/2011	0	11/11/2013	381021	192	4310.00	01/01/0001	776.00	6.00						
CEAT33	1800-33	CEAT 1800-33 L4S TL 40PR		TYRES		2-101	NEW TIRES		0.00	0.00	2	0	0	0	2568.00	13.00	2901.84	3200.00	03/16/2011	3000.00	03/16/2011	02/03/2015	2	02/04/2015	456982	12597	24400.00	01/01/0001	-7116.00	12.00						
CEAT45	1000-20	ALTURA 1000-20 MPT TT 16PR		TYRES		A2-510	NEW TIRES		0.00	0.00	0	0	0	0	231.83	13.00	261.96	285.00	03/28/2013	265.00	03/28/2013	09/29/2014	0	02/26/2015	458761	9974	29796.00	01/01/0001	9781.97	103.00						
CEAT54	1800-25	ALTURA 1800x25 *L4S* 40PR		TYRES			NEW TIRES		0.00	0.00	3	0	0	0	1078.00	13.00	1218.14	2900.00	07/29/2014	2600.00	07/29/2014	05/03/2012	3	02/04/2015	446901	7607	35550.00	01/01/0001	6285.40	28.00						
CEAT55	SOLDOUT	ALTURA 1400x25 E3 20PR TT		TYRES			NEW TIRES		0.00	0.00	0	0	0	0	914.00	13.00	1032.82	1200.00	08/24/2011	1100.00	08/24/2011	05/03/2012	0	11/19/2013	367641	7064	4050.00	01/01/0001	617.55	5.00						
CHECK TIRE	CHECK TIRE	CHECK TIRE FOR FLAT					MOUNTS		0.00	0.00	0	0	0	0	10.00	13.00	11.30	10.00	05/23/2007	10.00	05/23/2007	02/13/2013	0	02/13/2013	458515	0	720.00	01/01/0001	90.00	63.00						
CHINESE01	12-22.5	CHINESE TIRE 12-22.5 LUG					NEW TIRES		0.00	0.00	8	0	0	0	150.00	13.00	169.50	175.00		155.00		04/19/2010	8	01/17/2015	0	0	0.00	01/01/0001	0.00	0.00						
COMPOUND	PARTS	MOUNTING COMPOUND					RHINS		0.00	0.00	0	0	0	0	3.00	13.00	3.39	6.00		6.00		08/13/2013	0	08/13/2013	451949	0	282.00	01/01/0001	153.00	43.00						
COSMO12	SOLDOUT	RINTAL 12-16.5 12PR L-4 SKS-3		DOBERMANN			NEW TIRES		0.00	0.00	0	0	0	0	200.00	13.00	226.00	250.00	04/07/2014	230.00	04/07/2014	06/30/2014	0	08/19/2014	440959	11408	11865.00	01/01/0001	1677.05	53.00						
COSMO26.5	26.5-25	SINORIENT 26.5-25 28PR L-3		CHINESE			NEW TIRES		0.00	0.00	0	0	0	0	1623.17	13.00	1834.18	2100.00	07/12/2012	2000.00	07/12/2012	11/26/2014	0	09/22/2014	446106	10534	35385.00	01/01/0001	5524.48	18.00						
COSMO900	1200-20	SAMSON 1200X20 LUG 20PR		TGI			NEW TIRES		0.00	0.00	1	0	0	0	465.00	13.00	525.45	630.00	01/07/2015	530.00	01/07/2015	02/17/2015	1	02/26/2015	456054	11875	2087.00	01/01/0001	396.09	8.00						
COUGAR05	315/80R22.5	FULLWAY 315/80R22.5 HWY 18PR		TDI			NEW TIRES		0.00	0.00	0	0	0	0	219.48	13.00	248.01	340.00	03/04/2013	320.00	03/04/2013	01/08/2015	0	01/23/2015	444946	2598	17370.00	06/02/2007	2933.16	67.00						
CREATION235	SOLDOUT	CREATION 235/75R15 LT 6P		ACME		HIFL-HFLT46	NEW TIRES		0.00	0.00	0	0	0	0	70.00	13.00	79.10	100.00	06/27/2013	90.00	06/27/2013	03/19/2014	0	01/12/2015	450979	11340	3090.00	01/01/0001	775.59	33.00						
CREATION245	245/75R16	AMERICUS 245/75R16 HWY 10PR		ACME			NEW TIRES		0.00	0.00	0	0	0	0	88.75	13.00	100.28	105.00	02/11/2014	95.00	02/11/2014	06/16/2014	0	01/29/2015	448838	11670	23950.00	01/01/0001	3988.46	232.00						
CREATION265	265/75R16	CREATION 265/75R16 10PLY		FALKEN			NEW TIRES		0.00	0.00	8	0	0	0	138.46	13.00	156.46	115.00	02/11/2014	105.00	02/11/2014	01/27/2014	8	01/17/2015	448302	11134	4355.00	01/01/0001	430.36	38.00						
CREDIT	CREDIT	CREDIT							0.00	0.00	1615	0	0	0	1.00	13.00	1.13	1.00	05/23/2007	1.00	05/23/2007		3015		458923	0	-1047026.62	05/13/2007	-1048436.62	1409.00						
CREDIT01	CREDIT	CREDIT01							0.00	0.00	0	0	0	0	1.00	13.00	1.13	1.00		1.00		08/27/2007	0	08/27/2007	458601	0	-36527.92	01/01/0001	-36574.92	47.00						
CREDIT02	CREDIT	CREDIT02							0.00	0.00	28	0	0	0	1.00	13.00	1.13	1.00		1.00		08/27/2007	0	08/27/2007	452068	0	-6125.44	01/01/0001	-6097.44	-28.00						
CROSS	CROSS TUBE	CROSS TUBE BAR STRAIGHTEN					ALIGNMENT		0.00	0.00	0	0	0	0	1.00	13.00	1.13	0.00		0.00			0		453164	0	1540.00	05/13/2007	1523.00	17.00						
CUTHARDWARE01	CUTTING EDGE	1inch BG HARDWARE SET					RHINS		0.00	0.00	0	0	0	0	13.00	13.00	14.69	20.00	05/17/2007	15.00	05/17/2007	09/05/2014	0	09/05/2014	458795	0	0.00	01/01/0001	-1170.00	90.00						
CUTHARDWARE03	CUTTING EDGE	1.25inch BG HARDWARE SET					RHINS		0.00	0.00	0	0	0	0	16.00	13.00	18.08	30.00	05/17/2007	25.00	05/17/2007	09/05/2014	0	09/05/2014	0	0	0.00	01/01/0001	0.00	0.00						
CUTHARDWARE04	CUTTING EDG	3/4inch BG HARDWARE SET					RHINS		0.00	0.00	0	0	0	0	12.50	13.00	14.12	20.00	05/08/2012	15.00	05/13/2013	09/19/2014	0	09/19/2014	450097	0	0.00	01/01/0001	-112.50	9.00						
CUTTINGDGE02	CUTTING EDGE	BRAWLER CUT EDGE 40inch					RHINS		0.00	0.00	0	0	0	0	429.00	13.00	484.77	550.00	05/17/2007	500.00	05/17/2007	09/05/2014	0	09/05/2014	457842	0	0.00	01/01/0001	-1287.00	3.00						
CUTTINGEDGE01	CUTTING EDGE	BRAWLER CUT EDGE 36inch					RHINS		0.00	0.00	0	0	0	0	394.76	13.00	446.08	500.00	05/17/2007	450.00	05/17/2007	09/05/2014	0	09/05/2014	453849	0	0.00	01/01/0001	-5526.64	14.00						
CUTTINGEDGE03	CUTTING EDGE	BRAWLER CUT EDGE 48inch					RHINS		0.00	0.00	0	0	0	0	488.60	13.00	552.11	600.00	05/17/2007	575.00	05/17/2007	09/05/2014	0	09/05/2014	458795	0	0.00	01/01/0001	-3420.20	7.00						
CUTTINGHARDWARE	CUTTING EDGE	5/8 BG HARDWARE SET					RHINS		0.00	0.00	0	0	0	0	9.00	13.00	10.17	15.00	10/14/2010	12.00	10/14/2010	09/05/2014	0	09/05/2014	0	0	0.00	01/01/0001	0.00	0.00						
DCOIN10	10-16.5	DCOIN 10R16.5 REM3		CMA		1106340650	NEW TIRES		0.00	0.00	8	0	0	0	197.94	13.00	223.67	245.00	05/02/2014	225.00	05/02/2014	02/13/2015	8	02/13/2015	0	11488	0.00	01/01/0001	0.00	0.00						
DCOIN12	12-16.5	DCOIN 12R16.5 REM3		CMA		1106342650	NEW TIRES		0.00	0.00	16	0	0	0	264.56	13.00	298.95	325.00	05/02/2014	300.00	05/02/2014	12/30/2014	16	02/13/2015	0	11488	0.00	01/01/0001	0.00	0.00						
DCOIN120	1200-24	DCOIN 1200R24 REM6		CMA		1106351246	NEW TIRES		0.00	0.00	0	0	0	0	887.62	13.00	1003.01	1200.00	10/14/2010	1050.00	10/14/2010	02/17/2015	0	02/26/2015	450930	11488	4700.00	01/01/0001	1149.52	4.00						
DCOIN14	1400R24	DCOIN 1400R24 REM6		CMA		1106354241	NEW TIRES		0.00	0.00	4	0	0	0	1545.89	13.00	1746.86	1900.00	05/02/2014	1750.00	05/02/2014	05/01/2014	4	01/17/2015	0	11488	0.00	01/01/0001	0.00	0.00						
DCOIN140	385/95R24	DCOIN 385/95R24 REM8 3-STAR		CMA		1117184241	NEW TIRES		0.00	0.00	0	0	0	0	781.70	13.00	883.32	1050.00	05/02/2014	900.00	10/14/2010	05/27/2014	0	01/17/2015	452358	11488	8400.00	01/01/0001	2146.40	8.00						
DCOIN16	445/95R25	DCOIN 445/95R25 REM8 3-STAR		CMA		1117186251	NEW TIRES		0.00	0.00	12	0	0	0	1166.49	13.00	1318.13	1500.00	10/14/2010	1320.00	05/02/2014	05/27/2014	12	01/17/2015	0	11488	0.00	01/01/0001	0.00	0.00						
